,shap_mean_abs_maturity_1,shap_mean_abs_maturity_2,shap_mean_abs_maturity_3,shap_mean_abs_maturity_4,shap_mean_abs_maturity_5,shap_mean_abs_maturity_6,Total Feature Importance,Total Feature Importance %,Cumulative Feature Importance %
UN_release,0.0011137938902833204,0.0015008320633051204,0.002076004785741725,0.00018311277222474268,0.0010986340300293003,0.0012456650770459625,100.07549923855615,0.8430118561102687,0.8430118561102687
CU_release,0.003934564262290973,0.001990264753467076,0.001995705794163363,0.000482986121529243,0.0019420496227442925,0.00011247239245535451,100.04832582108557,0.8427829537987837,1.6857948099090523
INF_release,0.0022152043106093864,0.002792431565724571,0.002297135806485489,0.0008327783198504798,0.0009400841050424172,0.0019061560131462378,99.96535213968956,0.8420840035292954,2.5278788134383476
PMI_release,0.0022193206513523764,0.00309345382471589,0.002022710460931619,0.00126742256201725,0.0014660986440442867,0.0018563893701870192,99.88228053680388,0.8413842283928078,3.3692630418311555
GJTB3MO  Index,0.0017596401242555982,0.0008546241249740315,0.003153617444909975,1.6706755200761382e-06,0.0016036710293964639,0.005053509481170103,99.78663803347958,0.8405785590245417,4.209841600855698
EUUCEMU  Index,0.0011309685435364285,0.005439594788371616,0.0006225779687331428,0.0005172067883650944,0.0033032678163229363,0.00398206934509672,99.70838114624216,0.8399193418908238,5.049760942746522
ED5  Index,0.00029678555125337925,0.001130777333577952,0.010030940150412546,0.000815292641921481,0.00043937723467024625,0.002972786616394651,99.58874086551417,0.8389115210366742,5.888672463783196
HCS,0.0026200261204456874,0.0048307262172989736,0.0042087778195672235,0.0007946668375545543,0.0012372597027429922,0.0030908205934165756,99.46750813781304,0.8378902857935003,6.726562749576697
V2X  Index,0.004399167083095943,0.0025992367073767106,0.004679274456610285,0.0027865749379390784,0.0006499588208127395,0.003070368852205902,99.34020133619397,0.8368178840173919,7.563380633594089
ER3  Index,0.0021733178291469812,0.004600885324180126,0.00762645760551095,0.001461841631680727,0.0012769263703376055,0.002241515088826418,99.1988772393487,0.8356274039288476,8.399008037522936
ER4  Index,0.0017780474154278636,0.004588015843182802,0.001563740661367774,0.004964594729244709,0.006252642255276442,0.001274800393730402,99.0458060205496,0.8343379689196924,9.233346006442629
CS,0.0006527171576554213,0.0014128778546959643,0.0009484098838125264,0.007271508176641563,0.001732341841233444,0.009528937679204779,98.88480820972175,0.832981762212073,10.066327768654702
EURJPY   Index,0.005817642810397027,0.0002816941055029939,0.0039196758829283095,2.9367771792175866e-05,0.0048507130605486,0.006927269095398531,98.70545102996209,0.8314709006109187,10.89779866926562
VIX,0.002349845215449487,0.009576140936251839,0.002621895209071841,0.00449322437348174,0.0016658327768657752,0.0012937126918700303,98.52262752003975,0.8299308394809426,11.727729508746563
US_6m_MA10,0.0045104662592290465,0.004459819008552371,0.0025381759034891374,0.00047968195791246585,0.0029110718043769703,0.0073830352902867925,98.33945201170204,0.8283878132012574,12.55611732194782
GJGB2  Index,0.005931491198326514,0.0013939724033662395,0.00028704893277212536,0.007607327453027877,0.0017784415907309053,0.005462311555493752,98.15281419602408,0.8268156212800362,13.382932943227857
GSCI,0.0037357144888896633,0.0047854208767099385,0.002277851214075817,0.0017804890301807927,0.006678833220529595,0.004554129972435718,97.97694223314343,0.825334118304844,14.208267061532702
US_6m_MA5,0.009663985035011438,0.006344135669742834,0.003491333652778699,0.0011114093231446886,0.00010117843981519022,0.0031323226019852337,97.77582784582431,0.8236399792374961,15.031907040770198
US_1y_MA50,0.003228866778444259,0.006892377123571429,0.0004990911489928932,0.0034189924244588206,0.004034564516228866,0.006173619174553207,97.5783262619975,0.8219762735549527,15.85388331432515
INFE5,0.00047994859644811145,0.0017443120354616666,0.00566495640966346,0.004083721075884102,0.010811011177132136,0.00376207362615503,97.39723927294375,0.8204508404577296,16.67433415478288
US_3m_MA5,0.007882128272144467,0.010776236314509895,0.0013509551646420808,0.0053213970909552375,0.0010885762897180104,0.0015875065894346522,97.18794481303482,0.8186877944328396,17.49302194921572
CPTICHNG  Index,0.010832051996474221,0.00035000923233558326,0.00432302878944243,0.00883722031438812,0.0008710228615478173,0.003104559980062083,96.95426703144395,0.8167193491901027,18.30974129840582
EUR006M  Index,0.0032525095506900008,0.002701723829800992,0.016691659318753223,0.0007616425519165726,0.0031678743287821606,0.0019898990488593136,96.71729140459927,0.8147231236947592,19.12446442210058
USURTOT  Index,0.007155215851983436,0.00879189259326437,0.0010282653154768022,0.0005733464356353133,0.0023095472460707687,0.00878031462522325,96.47640120438426,0.8126939227779798,19.93715834487856
EUSA2   Index,0.0019832710853669843,0.006635397695817617,0.000996747660847999,0.005683375950407106,0.006304146158258229,0.007347052890239265,96.23738197878178,0.8106804824998469,20.74783882737841
US_1y_MA200,0.005587166584933398,0.002381684546038829,7.640193990694588e-05,0.011229914570550567,0.009651142183354283,0.0007590960221382053,96.00016329932372,0.8086822095879399,21.55652103696635
US_3m_MA200,0.002881403865205817,8.364985417410123e-05,0.0018011298301778733,0.018373495653784537,0.003474711739063548,0.003608796363958333,95.75465596561905,0.806614115052816,22.363135152019165
EREU001W  Index,0.01148635836218416,0.0021221850194656318,0.0027532182637421865,0.005762419507844275,0.006545370264657661,0.002752183557786267,95.5115105899825,0.8045659170824879,23.167701069101653
ECMSM2Y  Index,0.0021302934018205886,0.007367963162090842,0.006116569675271301,0.0020870135911086355,0.010487910152540116,0.0035122175048442087,95.24862036068495,0.8023513932296006,23.970052462331253
US_1y_MA15,0.006598076552410505,0.005151497890705919,0.006258414314753104,0.0046629858954978795,0.00576223984152937,0.004711797313554074,94.99552219400555,0.8002193553492607,24.770271817680513
US_3m_MA15,0.0018346576327199328,0.011893830328925048,0.007509137528124166,0.002134964084572012,0.002409979589622597,0.008620758675519286,94.72828394985451,0.7979682048684784,25.56824002254899
US_6m_MA15,0.0025998187082121164,0.007411252692954607,0.004549090086463495,0.008565320905265704,0.006693763198278205,0.00480838468738842,94.43958504223002,0.7955362749373234,26.363776297486314
US_3y_MA10,0.0020127530410244954,0.012381100594068656,0.0045221449627385,0.0013719140844764771,0.006397073871998081,0.008211270686637424,94.14945220756802,0.793092265950829,27.156868563437143
.EUR1030Y U Index,0.005987949320876337,0.012940810455146655,0.006583067558932576,0.0032938322589356342,0.0007730776604484483,0.005484891533924812,93.8559877333748,0.79062019203689,27.947488755474033
CRY  Index,0.004763511632824643,0.010016783838450411,0.008884223044164485,0.005325459060180543,0.0011963195853832344,0.005234184920374565,93.56308927039657,0.7881528860648406,28.735641641538873
EURUSD   Index,0.006095689548784662,0.008742791879881412,0.00230501601229091,0.0004071670011652694,0.0053984967481006995,0.012531897274328517,93.26407290665423,0.7856340443730805,29.521275685911952
VIX  Index,0.009533105550998249,0.008927660477886186,0.004350701906841933,0.002866317262619876,0.004773004618375147,0.005604287650777663,92.96991458320268,0.7831561256404239,30.304431811552377
US_6m_MA50,0.007425000437115785,0.0024001277849954356,0.004701876919043588,0.004230071199603017,0.013029393072664198,0.004369482962884743,92.66595118752322,0.7805956113454066,31.085027422897785
EUR012M  Index,0.003560637091061001,0.0077432041583325,0.006749047327831698,0.010342207801064766,0.0019611833415106522,0.00622978069353963,92.36457812158463,0.7780569173630472,31.863084340260833
GJGB10  Index,0.009780104228154498,0.015065665124441645,0.003292795142601656,0.0025517003391622357,0.0036843075968868563,0.0023700846762241784,92.05672647757048,0.7754636494023416,32.638547989663174
OLE3BRAZ  Index,0.006868002212626618,0.005491110091163694,0.001314076281699063,0.00800196723105072,0.013894452346773124,0.0018535400160726925,91.75297112627236,0.7729048876229888,33.41145287728616
.USD0210Y U Index,0.0011119960438405678,0.013389165534259118,0.00649310809661669,0.009436733740764307,0.007040336283018963,0.00036524223910302953,91.44070343541708,0.7702744199493412,34.1817272972355
EUSA5   Index,0.0067053047766827125,0.0008557666165264182,0.012425800299062439,0.012715853991941594,0.002452516721543597,0.002769469302818902,91.12153556747323,0.7675858268489989,34.9493131240845
ECMSM3YY  Index,0.00789021995134646,0.008875433448913657,0.0016099629799595464,0.006504005936314717,0.0077301362925900965,0.0053613377048527125,90.80118549399504,0.7648872751345162,35.71420039921902
UN,0.015341407547200333,0.0038785528695067127,0.00010382867275209304,0.010877207346981986,0.0012674627084213433,0.006789730684915791,90.48296078191856,0.7622066269516052,36.47640702617062
NAPMPMI  Index,0.010682200240030746,0.011485517522675116,0.005117173946985411,0.006858457874987926,0.002008535393521401,0.0021305311388772506,90.15955778080442,0.7594823581114271,37.235889384282046
FFR,0.013219987384861515,0.005235575758422083,0.009167021194547013,0.0019711277425684373,0.005602715494582788,0.0034618797492005355,89.8396281728941,0.7567873482974246,37.99267673257947
EUDR1T  Index,0.005053316980594868,0.0152546023075716,0.01001522639950761,0.0024958434391231655,0.005077493133433622,0.0007623842323112804,89.51259270703149,0.7540324804507648,38.746709213030236
US_5y_MA15,0.001992647665642205,0.006265425932956898,0.006722332915341139,0.01394744614002657,0.009697920475760635,0.0003979863119142311,89.18936336699748,0.7513096744896192,39.498018887519855
PMI,0.013020237282921208,0.011446070331189972,0.0020558951770510143,0.007030249195640988,0.003999079036032317,0.0014853202473703397,88.85936734056386,0.7485298675951296,40.246548755114986
US_6m_MA20,0.007193087992169143,0.0075308196098513944,0.0060644753984602775,0.007375817816825272,0.009960465405452486,0.0019404632285159543,88.53987920003216,0.745838576595793,40.99238733171078
CU,0.010745390407396685,0.0037252086770124065,0.009908992802854151,0.00017486013390960093,0.0038949141176027515,0.011951915939407233,88.20445254727105,0.743013023415599,41.73540035512638
GUKG2  Index,0.022852938471026058,0.00607286052048902,0.0004892263099610074,0.0030530597603319262,0.005994449567661208,0.002469214132614513,87.86821459754744,0.7401806360655692,42.47558099119195
US_1y_MA10,0.005024361174528417,0.005824053019950988,0.0016366034545498703,0.010060119634332485,0.009366273314145511,0.009242044915343943,87.52425944369509,0.737283240850217,43.212864232042165
HG1  Index,0.0007556880483941737,0.012869692868635438,0.0020377308780726317,0.003621730952997544,0.01956619516432227,0.0029230254728800833,87.18260111995421,0.7344051935774701,43.94726942561964
GPR,0.010750374069411312,0.006025967190037793,0.012120270333601637,0.00444936719789087,0.006053967479040788,0.0026697242579089312,86.83229314081508,0.7314542836949187,44.67872370931455
INJCJC  Index,0.005478268228529315,0.0125561227571758,0.0036880345322527334,0.010947329380056197,0.005107632785031513,0.0045262010722721445,86.47883913281576,0.7284768724244255,45.40720058173898
US_1y_MA20,0.009172062889728222,0.016098816381691174,0.0031190330680034304,0.004901650038987288,0.007431669726675973,0.0018088353088274503,86.1233493280407,0.7254823120931566,46.13268289383213
NG1  Index,0.021432845289611098,0.00024912465643029053,0.005608209624183197,0.0031006691457223998,0.0004761580350554872,0.011922624000480633,85.76623086063992,0.7224740323009455,46.85515692613308
US_10y_MA15,0.010615349194696602,0.0014466979867410737,0.00020240075635454926,0.013148165668406289,0.0012273102283031994,0.016152333895292307,85.40426687868298,0.7194249350633969,47.57458186119647
OLE3EURA  Index,0.0029456507081972354,0.007417023805789338,0.0021217267728794445,0.006026245725331078,0.01218066095605068,0.014070731410111734,85.06285670556115,0.7165489781515828,48.29113083934806
GBF3,0.015806813532244657,0.007281172603054756,0.01208910734433671,0.004200710761192442,0.0032908847061157405,0.0023426298769061685,84.6867864870093,0.7133810533809708,49.00451189272903
US_10y_MA20,0.020729136708000456,0.002976648031322617,0.00820128539935789,0.007276512324869787,0.0005573794531679886,0.005428749611151114,84.30765675912204,0.7101873560420153,49.71469924877104
MOVE  Index,0.015605988150394498,0.003186733379830641,0.008731148783320536,0.011437983618697,0.0030017380108968987,0.0034137530521132393,83.92770210983366,0.7069867097642407,50.42168595853528
GBF10,0.0019166782435577744,0.014785153020085486,0.0015247666091390123,0.0008958980212894255,0.012140027516108,0.014457671921828319,83.54740526478587,0.7037831809119649,51.12546913944724
USGG3M  Index,0.003803162186346787,0.01852018010578942,0.008408397939676831,0.008718364944026032,0.006348301335104838,9.942351691350744e-05,83.16247985496922,0.7005406621470072,51.826009801594246
GBF5,0.004669147510331285,0.005495758564291478,0.01330568063361497,5.015821512955682e-05,0.0038834619624009592,0.018514023349055022,82.77440705186977,0.6972716305005405,52.523281432094784
IP CHNG  Index,0.0008655570266246412,0.015024310685658196,0.010208968911365714,0.005181381739060473,0.008199306013024172,0.007170923928505364,82.39360713539811,0.6940638638959875,53.21734529599077
MOV1,0.01685583275717856,0.0023735187866935946,0.004006547490045923,0.010156296820836564,0.004103689373235056,0.009274302642323365,82.00020640598099,0.6907499510839165,53.908095247074684
US_1y_MA5,0.012988072754484872,0.0025558660168086716,0.004511401070033451,0.0006114225373716697,0.0151124821599786,0.01119993150570489,81.60672622655697,0.6874353690041596,54.59553061607885
SX7E  Index,0.006035714957786245,0.010443497184766474,0.016098263530766918,0.010180473135059704,0.003635771773858014,0.0009536248393226891,81.21314305282728,0.6841199193252254,55.27965053540407
OIL,0.020326047898731332,0.016360364520733486,0.006153177074922893,0.0014781505347508629,0.0019015954655246172,0.0012106272534303923,80.81345842641234,0.6807530724812281,55.960403607885304
OLE3CHIN  Index,0.009435497851235415,0.015021227837644502,0.0018492766708814428,0.017081019357908043,0.0007278903820670863,0.0038062111621636583,80.41734815199871,0.6774163351159537,56.63781994300126
GBF1,0.005260912643551478,0.008534557696992282,0.009654221573061722,0.013098460643162772,0.010509517273761804,0.0010662414146114594,80.01406644358671,0.6740191873212341,57.3118391303225
US_3y_MA20,0.007432727398284393,0.024639827122832678,0.0032416503001450343,0.008023968307035065,0.004881285817965973,3.313601042608596e-05,79.60829407520657,0.6706010588079705,57.982440189130465
US_3y_MA5,0.0050496657379927755,0.004348447452858245,0.014375048591912,0.004412895718845356,0.006876068883073544,0.013658004891573797,79.20497739760258,0.6672036164412161,58.64964380557168
US_3y_MA50,0.003905722127843843,0.015628480992188117,0.014946794460638468,0.0039466110842830675,0.0076118544601864015,0.0035863310067814594,78.80228817236234,0.6638114595817618,59.313455265153436
.EURGBP02 U Index,0.00927782983328504,0.011640282400945716,0.006235933808607213,0.013592295634107663,0.0009910688520185628,0.007892848598228287,78.38251088203634,0.6602753569855899,59.97373062213903
LEI CHNG  Index,0.003250467639176607,0.005817431386024497,0.001713338911511301,0.008426856893200056,0.006178929209123946,0.024309928578023627,77.96334671600202,0.6567444192004964,60.63047504133953
US_6m_MA200,0.010253736744046973,0.018612537054682764,0.002776907410640999,0.0017533047423500187,0.0025235184908941615,0.01411835535867891,77.54649178542515,0.653232933857649,61.28370797519718
ED2  Index,0.010887577481604196,0.013163439313743114,0.00998332445547785,0.007657495377837835,0.004247075602924929,0.004181534769221341,77.12403618680577,0.6496742698387231,61.93338224503591
US_5y_MA10,0.005158877131262994,0.01953033781332256,0.01520049103396425,0.00013492261567223278,0.01048311824568673,0.0005602027956745164,76.70993821453118,0.6461860084473254,62.57956825348323
USGG5YR  Index,0.0052660043833757855,0.01411585034103612,0.004745558579805055,0.004229485906918991,0.009553788864182266,0.013609304229253579,76.28264215603814,0.6425865695624876,63.22215482304572
.USDJPY02 U Index,0.0083254971697222,0.010556497848152996,0.019435149696356527,0.00039321825551455117,0.010248904563612226,0.0026360881910252334,75.84758192237229,0.6389217271395871,63.86107655018531
