,shap_mean_abs_maturity_1,shap_mean_abs_maturity_2,shap_mean_abs_maturity_3,shap_mean_abs_maturity_4,shap_mean_abs_maturity_5,shap_mean_abs_maturity_6,Total Feature Importance,Total Feature Importance %,Cumulative Feature Importance %
.EURGBP10 U Index,0.012601490235494521,0.011332850650508371,0.007862522040656142,0.009065024023498788,0.00010491568407016355,0.010694105833625784,75.4117815120499,0.6352506496471457,64.49632719983245
NFP_release,0.010087361312947055,0.004566778775010888,0.01668606078950231,0.009646954719450193,0.005598738169000706,0.005141335792791726,74.97543457577979,0.6315749683520043,65.12790216818445
FDTR  Index,0.00317603076538501,0.013888502525749354,0.011149819994533768,0.006390706473053022,0.005343336157989277,0.011838139169977535,74.53845319540412,0.6278939426528171,65.75579611083727
INFE1,0.005776259768262509,0.016543187803455237,0.014270376419892794,0.002251411299418483,0.012564519245185741,0.0014084374126722631,74.11109885791409,0.624294012839772,66.38009012367704
UNC,0.008147021144567229,0.01482822182419031,0.008378139970299682,0.002304517713724807,0.012612131605075063,0.006643266932621314,73.665338317403,0.6205390336141257,67.00062915729116
GUKG5  Index,0.008528463498468824,0.0033953768572611595,0.006135655945657972,0.01597164751055631,0.014396423594697217,0.005615434166192868,73.2295191628729,0.6168677982250018,67.61749695551616
BEAR,0.009922659430734736,0.0190112545704588,0.0018973760117422629,0.012230025725242497,0.005006451718406276,0.006136209956824977,72.77401027892985,0.6130307013066822,68.23052765682284
USGG10YR  Index,0.0010876689274854853,0.011828739990579863,0.004787194063005244,0.00531228880857547,0.018358017415955257,0.014501984003794956,72.33294369315706,0.6093152628230412,68.83984291964589
EUR009M  Index,0.007840238511562347,0.00315806083381176,0.013112558051943779,0.025408262386918068,0.0030703525990247726,0.003308412618935108,71.8604751791222,0.6053353020734,69.44517822171929
EUR003M  Index,0.013974646012903052,0.018506035957733515,0.001210039488023808,0.009517023636982,0.0031716975622947986,0.01011569913698658,71.39383777242085,0.601404461164817,70.04658268288411
US_3m_MA50,0.0041073147100885755,0.00589085273118671,0.010452820335133235,0.01833365799811622,0.00872491481528621,0.009780021861948547,70.92421019890426,0.5974484318125471,70.64403111469666
INFE10,0.005995354946712732,0.016690731475428253,0.011065223851506593,0.0016133570683582897,0.004232437405242161,0.017818002600208188,70.44086510008519,0.5933768493373405,71.237407964034
INFE3,0.006893025266158912,0.018973415876667368,0.0069353385020046515,0.01440872048157723,0.004032006171053506,0.006451222095624791,69.95805944069593,0.589309810969717,71.82671777500373
US_3y_MA15,0.006110893691637956,0.017843590869494472,0.0028279092102749394,0.020286160759900675,0.0025381646081016596,0.010339820807182055,69.49354633061103,0.5853968646232114,72.41211463962694
ED4  Index,0.0021324966423648924,0.024964377256925963,0.0045247911278386765,0.008693021909856562,0.0163789489785111,0.003563569791423018,68.98966045413283,0.5811522515937521,72.99326689122069
.USDJPY10 U Index,0.027735319606860785,0.0070010912232469765,0.019754818700272146,0.005278800256421114,0.0011107013373697204,8.488851694202057e-05,68.48730677327805,0.5769205454104862,73.57018743663117
.USD1030Y U Index,0.009043310275595235,0.013347070558666019,0.011979281336146527,0.005287035986135318,0.016715024811025467,0.0049363134192225745,67.97513180132417,0.5726061070410025,74.14279354367217
EUIPEMUY  Index,0.006337120355860924,0.018455923420229784,0.00029449758480834407,0.019999173048036063,0.013299240293687993,0.0032747522402922524,67.46016730699931,0.5682681704082123,74.71106171408039
GJGB5  Index,0.016712714776841373,0.01032285977620174,0.006548262998431533,0.008342574821114503,0.017968193375851323,0.0020717558295357138,66.94172751558834,0.5639009587114018,75.27496267279179
US_5y_MA20,0.0026935025715275926,0.011199682236285783,0.01700768840306974,0.019496983286237175,0.003204553921698902,0.008605000843621372,66.42002619447129,0.5595062726753952,75.83446894546718
UMRTEMU   Index,0.020031134948346668,0.010609744475287165,0.014253888081133453,0.0005906427640968537,0.004868456799137152,0.011944676945187254,65.89471754245335,0.5550811993543739,76.38955014482156
.EURJPY02 U Index,0.0178437503381227,0.018467680875642278,0.01213050118500367,4.077495062347169e-05,0.012884393033958868,0.0009962649218221054,65.36836271370409,0.5506473132930235,76.94019745811458
US_10y_MA5,0.009169482815380966,0.013519395105700924,0.013839399194116087,0.01211018092748568,0.004722672287944204,0.009049024304328251,64.84127089957144,0.5462072190446473,77.48640467715923
US_3m_MA10,0.01366589244127488,0.002805063130997322,0.013949190655032985,0.015361704819794897,0.0026976021608427036,0.015692257020450927,64.33171935914993,0.5419148798293252,78.02831955698855
ED1  Index,0.005626600930418761,0.017104826105277336,0.00343237887328186,0.023498652509527103,0.004060706394535402,0.011380653290562003,63.79858956913607,0.5374239231291652,78.56574348011772
US_3m_MA20,0.025756665901167833,0.015369343444434084,0.0030678483870559214,0.016191654643391163,0.004666688874370494,0.0007757512500930179,63.25539897882192,0.532848216675073,79.0985916967928
EUGNEMUY  Index,0.008771436685542549,0.01049409807044274,0.006037175602038939,0.010153105076291956,0.011348486584316482,0.01931156141901652,62.70151955320552,0.5281824700517448,79.62677416684454
US_5y_MA200,0.01641281567815516,0.02005683545044416,0.005100679619911042,0.018687826990879255,0.0038406909471866463,0.002168998033878588,62.143782685126055,0.5234842292639571,80.1502583961085
ER5  Index,0.018779253587126732,0.02087179385125637,0.019735440611839294,0.004007132723927498,0.0033797635696828365,0.0019157486967742443,61.60849651198357,0.5189751077126838,80.66923350382118
ER1  Index,0.0015561373424963305,0.020254127731572376,0.01808353866933532,0.011889155283304982,0.0003658946688117826,0.017481202007617165,61.03724245662563,0.5141630014011294,81.1833965052223
GUKG10  Index,0.00854579376360751,0.008060571830673966,0.011868978203397815,0.009331102928394645,0.02776133140728833,0.004145420318834661,60.449056188259725,0.5092082622131516,81.69260476743545
USGG30YR  Index,0.010983185439823583,0.02947457949503694,0.004097514503219043,0.001940970823246067,0.011595741723911215,0.011749971918189089,59.86064375343226,0.5042516178534785,82.19685638528894
US_3y_MA200,0.01239733294864346,0.012344115932469707,0.011812081163135353,0.006384789296859622,0.010069532575667488,0.018333436284238815,59.285477752556176,0.4994065582568808,82.69626294354582
GUKG30  Index,0.0009502179261322182,0.006313398611161015,0.0028621905214440326,0.03372533748634638,0.006153876242040207,0.022708194155014818,58.69629522485823,0.49444342682069986,83.19070637036651
ER2  Index,0.0011078346287831664,0.006819040980190039,0.018621090799570084,0.013163886964321136,0.019406354054808617,0.015106473118066788,58.09696602735808,0.48939482228662395,83.68010119265314
US_5y_MA5,0.02098315228210125,0.019151180964864404,0.006713595813586758,0.018764483734335875,0.007209296681988419,0.002064703953950711,57.47596211312667,0.4841636351691854,84.16426482782232
.USDEUR02 U Index,0.020435940521844245,0.022743856212332814,0.008748649770013387,0.008664634063645963,0.009848063872040255,0.0054179433571295505,56.85261245885811,0.4789126881037305,84.64317751592606
UKX  Index,0.016453668132537798,0.010672475003192754,0.025746602863292913,0.002290900489832284,0.01777662251104394,0.0037250888402608527,56.219293624933236,0.4735777630745391,85.1167552790006
USGG2YR  Index,0.01684698214154546,0.009878006755136623,0.013549014124657944,0.016928361869503583,0.004332000773133845,0.01543674350776554,55.57391858997627,0.46814127951716616,85.58489655851777
EUR001M  Index,0.016131900795965277,0.018724175250313925,0.006546066397602375,0.012881186113485606,0.009503014016520423,0.014418625549311143,54.93566477622519,0.46276478340879135,86.04766134192656
US_5y_MA50,0.004807942664922192,0.012827733692673114,0.0074351749548644845,0.023430741189985935,0.019154662057865274,0.010786721791793828,54.27655637660532,0.45721261330153157,86.50487395522809
.USDEUR10 U Index,0.014351056603722143,0.018264373105242555,0.023450887887345256,3.330085285173828e-05,0.010760397703363057,0.012326723625169874,53.620724571558554,0.4516880444362721,86.95656199966436
EUSA10   Index,0.026677220801352607,0.018796804840429476,0.007314217506042427,0.002910937009926351,0.01789546797549707,0.006125309497021021,52.95639841786724,0.4460919212278241,87.40265392089218
ECMSM1Y  Index,0.032707892342607583,0.024387719970847634,0.0012020904432717698,0.010249288510095487,0.003343200177431538,0.008771238251995663,52.291831605963395,0.44049377077266755,87.84314769166484
EURCHF   Index,0.000919929641062917,0.02329135131939865,0.019761923162636214,0.015042204072256161,0.015907116300172094,0.006625061030435597,51.61872153793228,0.4348236539894899,88.27797134565434
OLE3JAPA  Index,0.021012371523289306,0.011405276983481427,0.011457401041896586,0.013249604426546678,0.016083855036584833,0.008435748806435977,50.929856939035716,0.42902082484006787,88.7069921704944
EUSA30   Index,0.003939840285297784,0.013510251744816808,0.02050740521470696,0.007409504464505449,0.011211915424254619,0.025280672715599913,50.24141566888265,0.42322156170982667,89.13021373220423
OLE3US  Index,0.020372260017352532,0.018994072714064832,0.014938966469122884,0.010720289782767343,0.01717844990862914,0.0005004064227472204,49.55773741953157,0.4174624211174445,89.54767615332167
ED3  Index,0.0063916685226089644,0.009687109145468546,0.02084174278403146,0.022493959819897408,0.014573688326773058,0.009765507587385069,48.869049591655966,0.41166108104444604,89.95933723436612
US_10y_MA50,0.009381311356554099,0.034661602250793566,0.012642289360573282,0.012775432603086912,0.014090099500991977,0.0009510940125892041,48.16833627323257,0.4057584411409749,90.36509567550709
C 1  Index,0.00542992966117846,0.028864743574092452,0.005893662026024393,0.0041434203874006915,0.024128192909471765,0.016052340956913463,47.45357762422353,0.39973748676196513,90.76483316226906
.EURJPY10 U Index,0.01791251087594199,0.013313336839147682,0.018105203803571335,0.02081254574869885,0.01424596916471477,0.0012898631018081765,46.7508291122946,0.3938177028795212,91.15865086514857
GJGB30  Index,0.019673040971042832,0.0217385969910595,0.0031026211830930076,0.02366545583782004,0.011968231363604413,0.006407091590531961,46.03515747565876,0.38778905771305855,91.54643992286164
TPX  Index,0.005243814271995486,0.014817901185305684,0.023251147187829075,0.014252041102421776,0.0030683642879955485,0.031084725648816126,45.3569231421804,0.382075775354303,91.92851569821595
.EUR0210Y U Index,0.029950450147979677,0.014278897548584754,0.0014408432509981587,0.009242994079552957,0.0208611563177439,0.01785500003262798,44.60100011660565,0.37570806220058484,92.30422376041653
HSI  Index,0.0029751528686297645,0.01199707995129526,0.04022899010970691,0.007073348250390124,0.017608797764094557,0.014742001660135236,43.81933344080669,0.3691234907496443,92.67334725116618
GRZEEUEX  Index,0.021411018932847973,0.02802147794921319,0.0037703759716295367,0.021360232487566997,0.005507166575572283,0.015062531435566915,43.02412994448123,0.36242488838919334,93.03577213955538
US_10y_MA10,0.038397852475968476,0.0038955551841980524,0.007206604200676683,0.001687847243980967,0.02927575327544531,0.015774971578711685,42.23089226697323,0.3557428456120838,93.39151498516746
BULL,0.024274428000203418,0.003117118717599747,0.009599530346547976,0.02852280399888344,0.0021229173327349713,0.029256559126531936,41.42358247262991,0.34894226271853224,93.740457247886
SXXP  Index,0.011151733065357026,0.013018488006168621,0.04014865242581529,0.003612180532977234,0.018501291712032436,0.01161225655569909,40.615926415434274,0.3421387629902703,94.08259601087627
TED,0.005565210385522521,0.03587040258114078,0.012757680377253278,0.0031858065274447084,0.04098634353119785,0.0027199443139241963,39.81829527044061,0.33541971070326054,94.41801572157954
UMCSENT,0.020594526343011024,0.04456864101245033,0.0021299511491099632,0.02104799173432009,0.007602264229363756,0.009895192814189465,39.01285099729726,0.32863484251012376,94.74665056408966
INFCE1,0.01699254613116746,0.030045593282288355,0.004730373406825058,0.04147261863552429,0.004575563173922701,0.009250247641512301,38.13032707477808,0.3212006739509328,95.06785123804059
CCMP  Index,0.0024983648038999873,0.041861372128904804,0.03554287796002064,0.001742268301942706,0.014971230110457288,0.010492643421471909,37.22500017425806,0.3135744186077079,95.3814256566483
INF,0.02395692741093985,0.02833778494584771,0.021639452647044522,0.02850692583136407,0.0033826899709636167,0.0028590413457933585,36.33534656149339,0.3060801912583728,95.68750584790668
GLD,0.004618615675937157,0.038828853953241836,0.011549467272134333,0.025272638875486107,0.028346610389108275,0.002729738920685526,35.443767787516336,0.2985697468155502,95.98607559472222
GDP CQOQ Index,0.04287134161862144,0.0012525844065066401,0.02955703929977854,0.011269290879376101,0.011131103860073922,0.016313245165889556,34.51277318167721,0.290727272916657,96.27680286763888
US 10Y-03M,0.04334253319292119,0.018835176383501948,0.008123315438264084,0.017926173363327396,0.015051059041095417,0.013289335208500357,33.605586568026,0.283085351798787,96.55988821943767
EU 10Y-03M,0.01490233178862201,0.005720769253037643,0.040875115049664436,0.0020605266070602,0.043991784014229235,0.015380356448850477,32.68600746032105,0.27533903930147297,96.83522725873914
EURGBP   Index,0.02370862254949766,0.01999972051847543,0.02300006248539932,0.005709231353121533,0.023518383243141334,0.029597976960402807,31.673265553497824,0.26680794586574047,97.10203520460487
SX5E  Index,0.008414157848036253,0.02826705701776811,0.02310658525206672,0.01196449014876488,0.024428193956821213,0.02973237840988452,30.61523665879062,0.25789536577239247,97.35993057037727
US_10y_MA200,0.06272120668321972,0.033471635941761425,0.009800135314216132,0.0007110445504634872,0.01992205720367397,0.012141172656064804,29.684494052367956,0.25005501465577284,97.60998558503304
NFP,0.02114735350053033,0.031397408683425686,0.0164052039682856,0.04378620644529078,0.021026237768510793,0.020984540080737638,28.677696039235386,0.2415739911461542,97.8515595761792
INDU  Index,0.01687729154111477,0.01844003067071932,0.027636207213848536,0.06154421948569814,0.02576483363625987,0.005221662204438173,27.376280669662044,0.2306111821207482,98.08217075829995
RX1  Index,0.032745376229286194,0.025226915255188942,0.006878918502479792,0.026380734518170357,0.060731712728738785,0.007008150219917297,26.097395182930946,0.2198381593916615,98.30200891769161
EBBSTOTA  Index,0.02428952821535891,0.0004124718278299739,0.02559750161567348,0.02278484679915904,0.04981468160488516,0.04315085764901167,24.82656170817051,0.2091329648683639,98.51114188255997
CPI XYOY  Index,0.0325955082486294,0.01041951233584915,0.025695896319319286,0.03606264322777947,0.029180356473874663,0.03491569246409721,23.45130757613276,0.19754815592617886,98.70869003848615
OLE3INDI  Index,0.0017088172076867385,0.05394758564586548,0.05052475858670028,0.001716196577614521,0.02308263262955212,0.0447126731271023,22.094073224346438,0.18611514126443243,98.89480517975059
NFP TCH  Index,0.035966404737819584,0.025965509934583908,0.029811130476153084,0.036216467203512244,0.02000276579337253,0.03805390149373232,20.715731338086922,0.17450432182579712,99.06930950157638
MKT,0.08234313204664964,0.021850426845098816,0.02293853059480578,0.03424987142579904,0.02569936116158318,0.0019428943000708236,19.173536230324487,0.1615132423890622,99.23082274396545
NKY  Index,0.015138358483365453,0.07107292325373131,0.047236538259769936,0.026251893014828206,0.02333719558896742,0.00767877505825053,17.59212270639847,0.14819179647846187,99.3790145404439
EBBSA050  Index,0.04741494550849064,0.021949426225736035,0.03239065805753814,0.04567357869809658,0.01915697576164786,0.02746320285487642,16.013570893770016,0.13489445693326527,99.51390899737717
DU1  Index,0.03613880003321265,0.06140532134528947,0.047137098483858386,0.031959446042790746,0.0036704277080869805,0.019736241016807748,14.434701708580103,0.12159444391819697,99.63550344129537
SPX  Index,0.07438032327618721,0.0295384435041685,0.05098457720994305,0.02572627341436965,0.03702170310692024,0.00538889497192851,12.982843272353627,0.10936433880310716,99.74486778009847
EBBSLONG  Index,0.008975384002624626,0.0007656016412918631,0.0981206379150185,0.051560918612987505,0.03699212124907871,0.05396057819135209,11.381887746560158,0.09587827578450596,99.84074605588297
CPEXEMUY  Index,0.05926764300202837,7.21221477472419e-05,0.06546070061903995,0.07869703454662605,0.0702989824154654,0.03357245360843266,9.859907094480688,0.08305747804444222,99.92380353392741
EBBSDEPF  Index,0.05942934542786411,0.14148520747536322,0.10439974295930508,0.09889964771151455,0.04210179345179093,0.03178260710400535,9.045423652300142,0.07619646607260118,100.00000000000001
